date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2026-01-23,NVDA,187.5,189.6,186.82,187.67,187.44,142748100
2026-01-22,NVDA,184.75,186.17,183.93,184.84,184.61,139636600
2026-01-21,NVDA,179.05,185.38,178.4,183.32,183.1,200381000
2026-01-20,NVDA,181.9,182.38,177.61,178.07,177.85,223345300
2026-01-16,NVDA,189.08,190.44,186.08,186.23,186.0,187967200
2026-01-15,NVDA,186.5,189.7,186.33,187.05,186.82,206188600
2026-01-14,NVDA,184.32,184.46,180.8,183.14,182.92,159586100
2026-01-13,NVDA,185.0,188.11,183.4,185.81,185.58,160128900
2026-01-12,NVDA,183.22,187.12,183.02,184.94,184.71,137968500
2026-01-09,NVDA,185.08,186.34,183.67,184.86,184.63,131327500
2026-01-08,NVDA,189.11,189.55,183.71,185.04,184.81,172457000
2026-01-07,NVDA,188.57,191.37,186.56,189.11,188.88,153543200
2026-01-06,NVDA,190.52,192.17,186.82,187.24,187.01,176862600
2026-01-05,NVDA,191.76,193.63,186.15,188.12,187.89,183529700
2026-01-02,NVDA,189.84,192.93,188.26,188.85,188.62,148240500
2025-12-31,NVDA,189.57,190.56,186.49,186.5,186.27,120100500
2025-12-30,NVDA,188.24,188.99,186.93,187.54,187.31,97687300
2025-12-29,NVDA,187.71,188.76,185.91,188.22,187.99,120006100
2025-12-26,NVDA,189.92,192.69,188.0,190.53,190.3,139740300
2025-12-24,NVDA,187.94,188.91,186.59,188.61,188.38,65528500
2025-12-23,NVDA,182.97,189.33,182.9,189.21,188.98,174873600
2025-12-22,NVDA,183.92,184.16,182.35,183.69,183.47,129064400
2025-12-19,NVDA,176.67,181.45,176.34,180.99,180.77,324925900
2025-12-18,NVDA,174.53,176.15,171.82,174.14,173.93,176096000
2025-12-17,NVDA,176.1,176.13,170.31,170.94,170.73,222775500
2025-12-16,NVDA,176.26,178.49,174.9,177.72,177.5,148588100
2025-12-15,NVDA,177.94,178.42,175.03,176.29,176.08,164775600
2025-12-12,NVDA,181.11,182.82,174.62,175.02,174.81,204274900
2025-12-11,NVDA,180.28,181.32,176.62,180.93,180.71,182136600
2025-12-10,NVDA,184.97,185.48,182.04,183.78,183.56,162785400
2025-12-09,NVDA,185.56,185.72,183.32,184.97,184.74,144719700
2025-12-08,NVDA,182.64,188.0,182.4,185.55,185.32,204378100
2025-12-05,NVDA,183.89,184.66,180.91,182.41,182.19,143971100
2025-12-04,NVDA,181.62,184.52,179.96,183.38,183.16,167364900
2025-12-03,NVDA,181.08,182.45,179.11,179.59,179.36,165138000
2025-12-02,NVDA,181.76,185.66,180.0,181.46,181.23,182632200
2025-12-01,NVDA,174.76,180.3,173.68,179.92,179.69,188131000
2025-11-28,NVDA,179.01,179.29,176.5,177.0,176.77,121332800
2025-11-26,NVDA,181.63,182.91,178.24,180.26,180.03,183852000
2025-11-25,NVDA,174.91,178.16,169.55,177.82,177.59,320600300
2025-11-24,NVDA,179.49,183.5,176.48,182.55,182.32,256618300
2025-11-21,NVDA,181.24,184.56,172.93,178.88,178.65,346926200
2025-11-20,NVDA,195.95,196.0,179.85,180.64,180.41,343504800
2025-11-19,NVDA,184.79,187.86,182.83,186.52,186.28,247246400
2025-11-18,NVDA,183.38,184.8,179.65,181.36,181.13,213598900
2025-11-17,NVDA,185.97,189.0,184.32,186.6,186.36,173628900
2025-11-14,NVDA,182.86,191.01,180.58,190.17,189.93,186591900
2025-11-13,NVDA,191.05,191.44,183.85,186.86,186.62,207423100
2025-11-12,NVDA,195.72,195.89,191.13,193.8,193.55,154935300
2025-11-11,NVDA,195.16,195.42,191.3,193.16,192.91,176483300
2025-11-10,NVDA,195.11,199.94,193.79,199.05,198.8,198897100
2025-11-07,NVDA,184.9,188.32,178.91,188.15,187.91,264942300
2025-11-06,NVDA,196.42,197.62,186.38,188.08,187.84,223029800
2025-11-05,NVDA,198.77,202.92,194.65,195.21,194.96,171350300
2025-11-04,NVDA,203.0,203.97,197.93,198.69,198.44,188919300
2025-11-03,NVDA,208.08,211.34,205.56,206.88,206.62,180267300
2025-10-31,NVDA,206.45,207.97,202.07,202.49,202.23,179802200
2025-10-30,NVDA,205.15,206.16,201.41,202.89,202.63,178864400
2025-10-29,NVDA,207.98,212.19,204.78,207.04,206.78,308829600
2025-10-28,NVDA,193.05,203.15,191.91,201.03,200.77,297986200
2025-10-27,NVDA,189.99,192.0,188.43,191.49,191.25,153452700
2025-10-24,NVDA,183.84,187.47,183.5,186.26,186.02,131296700
2025-10-23,NVDA,180.42,183.03,179.79,182.16,181.93,111363700
2025-10-22,NVDA,181.14,183.44,176.76,180.28,180.05,162249600
2025-10-21,NVDA,182.79,182.79,179.8,181.16,180.93,124240200
2025-10-20,NVDA,183.13,185.2,181.73,182.64,182.41,128544700
2025-10-17,NVDA,180.18,184.1,179.75,183.22,182.99,173135200
2025-10-16,NVDA,182.23,183.28,179.77,181.81,181.58,179723300
2025-10-15,NVDA,184.8,184.87,177.29,179.83,179.6,214450500
2025-10-14,NVDA,184.77,184.8,179.7,180.03,179.8,205641400
2025-10-13,NVDA,187.97,190.11,185.96,188.32,188.08,153482800
2025-10-10,NVDA,193.51,195.62,182.05,183.16,182.93,268774400
2025-10-09,NVDA,192.23,195.3,191.06,192.57,192.32,182997200
2025-10-08,NVDA,186.57,189.6,186.54,189.11,188.87,130168900
2025-10-07,NVDA,186.23,189.06,184.0,185.04,184.8,140088000
2025-10-06,NVDA,185.5,187.23,183.33,185.54,185.3,157678100
2025-10-03,NVDA,189.19,190.36,185.38,187.62,187.38,137596900
2025-10-02,NVDA,189.6,191.05,188.06,188.89,188.65,136805800
2025-10-01,NVDA,185.24,188.14,183.9,187.24,187.0,173844900
2025-09-30,NVDA,182.08,187.35,181.48,186.58,186.34,236981000
2025-09-29,NVDA,180.43,184.0,180.32,181.85,181.62,193063500
2025-09-26,NVDA,178.17,179.77,174.93,178.19,177.96,148573700
2025-09-25,NVDA,174.48,180.26,173.13,177.69,177.46,191586700
2025-09-24,NVDA,179.77,179.78,175.4,176.97,176.74,143564100
2025-09-23,NVDA,181.97,182.42,176.21,178.43,178.2,192559600
2025-09-22,NVDA,175.3,184.55,174.71,183.61,183.38,269637000
2025-09-19,NVDA,175.77,178.08,175.18,176.67,176.44,237182100
2025-09-18,NVDA,173.98,177.1,172.96,176.24,176.02,191763300
2025-09-17,NVDA,172.64,173.2,168.41,170.29,170.07,211843800
2025-09-16,NVDA,177.0,177.5,174.38,174.88,174.66,140737800
